listing_id,host_id,neighbourhood,latitude,longitude,room_type,property_type,date,month,season,price_per_night_inr,cleaning_fee_inr,availability_365,minimum_nights,occupancy_rate,number_of_bookings,average_stay_length,revenue_estimated_inr,review_count,review_scores_rating,guest_origin_country,event_flag
410,39705,Kalyan Nagar,12.870729,77.602183,Shared room,Serviced Apartment,2024-09-01,9,Autumn,3259,181,283,1,0.33,10,5,32590,45,3.6,Canada,0
410,39705,Kalyan Nagar,12.870729,77.602183,Shared room,Serviced Apartment,2024-10-01,10,Autumn,3978,181,283,1,0.56,17,2,67626,322,4.8,India,0
410,39705,Kalyan Nagar,12.870729,77.602183,Shared room,Serviced Apartment,2024-11-01,11,Winter,3678,181,283,1,0.6,18,2,66204,132,4.5,UK,0
410,39705,Kalyan Nagar,12.870729,77.602183,Shared room,Serviced Apartment,2024-12-01,12,Winter,4576,181,283,1,0.53,16,2,73216,166,4.3,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-01-01,1,Winter,4327,341,152,2,0.29,9,4,38943,260,4.0,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-02-01,2,Winter,3660,341,152,2,0.47,14,3,51240,129,4.7,Netherlands,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-03-01,3,Spring,3570,341,152,2,0.29,9,2,32130,343,4.2,Australia,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-04-01,4,Spring,3744,341,152,2,0.41,12,3,44928,340,5.0,Netherlands,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-05-01,5,Spring,3479,341,152,2,0.79,24,3,83496,94,4.7,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-06-01,6,Summer,2962,341,152,2,0.67,20,5,59240,207,3.9,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-07-01,7,Monsoon,3145,341,152,2,0.4,12,2,37740,316,5.0,Netherlands,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-08-01,8,Monsoon,3386,341,152,2,0.4,12,2,40632,190,4.4,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-09-01,9,Autumn,3492,341,152,2,0.64,19,4,66348,124,4.5,France,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-10-01,10,Autumn,3240,341,152,2,0.41,13,3,42120,245,4.5,Singapore,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-11-01,11,Winter,3690,341,152,2,0.58,17,4,62730,58,4.2,India,0
411,29024,Hebbal,13.091871,77.739252,Shared room,Independent House,2024-12-01,12,Winter,4434,341,152,2,0.46,14,2,62076,350,4.9,Germany,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-01-01,1,Winter,8325,246,142,3,0.49,15,2,124875,337,4.5,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-02-01,2,Winter,6537,246,142,3,0.57,17,2,111129,338,5.0,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-03-01,3,Spring,7124,246,142,3,0.69,21,3,149604,339,3.7,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-04-01,4,Spring,7271,246,142,3,0.77,23,3,167233,242,4.3,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-05-01,5,Spring,6030,246,142,3,0.59,18,2,108540,160,4.5,USA,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-06-01,6,Summer,6676,246,142,3,0.9,27,3,180252,23,4.3,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-07-01,7,Monsoon,5707,246,142,3,0.42,13,2,74191,37,4.6,Germany,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-08-01,8,Monsoon,5973,246,142,3,0.52,16,4,95568,337,4.8,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-09-01,9,Autumn,6625,246,142,3,0.61,18,1,119250,137,4.1,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-10-01,10,Autumn,6436,246,142,3,0.24,7,3,45052,344,4.6,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-11-01,11,Winter,6537,246,142,3,0.63,19,1,124203,343,4.7,India,0
412,40974,Indiranagar,12.894227,77.544577,Private room,Villa,2024-12-01,12,Winter,8242,246,142,3,0.58,18,3,148356,303,4.5,Netherlands,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-01-01,1,Winter,2277,212,150,1,0.45,14,2,31878,222,4.8,Netherlands,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-02-01,2,Winter,1683,212,150,1,0.59,17,1,28611,333,4.5,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-03-01,3,Spring,2144,212,150,1,0.69,21,2,45024,338,4.8,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-04-01,4,Spring,1574,212,150,1,0.74,22,2,34628,103,5.0,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-05-01,5,Spring,1718,212,150,1,0.59,18,3,30924,220,4.1,UAE,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-06-01,6,Summer,1425,212,150,1,0.45,14,3,19950,236,4.3,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-07-01,7,Monsoon,1562,212,150,1,0.41,13,3,20306,207,4.2,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-08-01,8,Monsoon,1630,212,150,1,0.44,14,5,22820,242,4.7,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-09-01,9,Autumn,1950,212,150,1,0.91,27,2,52650,251,5.0,UAE,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-10-01,10,Autumn,1862,212,150,1,0.46,14,2,26068,308,4.6,Netherlands,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-11-01,11,Winter,1879,212,150,1,0.48,14,2,26306,199,4.8,India,0
413,69095,Residency Road,12.89866,77.691456,Entire home/apt,Apartment,2024-12-01,12,Winter,1988,212,150,1,0.52,16,1,31808,173,4.7,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-01-01,1,Winter,3915,268,238,2,0.4,12,2,46980,46,5.0,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-02-01,2,Winter,2951,268,238,2,0.58,17,2,50167,15,4.7,Canada,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-03-01,3,Spring,3280,268,238,2,0.54,17,3,55760,296,4.1,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-04-01,4,Spring,3747,268,238,2,0.36,11,2,41217,63,4.2,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-05-01,5,Spring,2910,268,238,2,0.32,10,2,29100,300,5.0,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-06-01,6,Summer,3262,268,238,2,0.55,16,4,52192,178,4.2,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-07-01,7,Monsoon,3019,268,238,2,0.4,12,2,36228,144,4.8,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-08-01,8,Monsoon,2664,268,238,2,0.43,13,2,34632,145,4.8,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-09-01,9,Autumn,3326,268,238,2,0.62,19,3,63194,0,4.1,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-10-01,10,Autumn,3065,268,238,2,0.55,17,5,52105,237,4.2,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-11-01,11,Winter,3428,268,238,2,0.17,5,3,17140,222,4.2,India,0
414,80092,Richmond Town,12.890062,77.613409,Entire home/apt,Independent House,2024-12-01,12,Winter,3841,268,238,2,0.1,3,2,11523,229,3.9,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-01-01,1,Winter,5626,304,211,3,0.75,23,1,129398,208,4.7,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-02-01,2,Winter,4312,304,211,3,0.52,15,2,64680,101,3.4,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-03-01,3,Spring,4397,304,211,3,0.53,16,3,70352,139,4.7,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-04-01,4,Spring,4732,304,211,3,0.38,11,3,52052,237,4.9,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-05-01,5,Spring,4546,304,211,3,0.65,20,2,90920,325,4.9,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-06-01,6,Summer,4139,304,211,3,0.68,20,2,82780,291,4.6,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-07-01,7,Monsoon,3927,304,211,3,0.57,18,2,70686,105,4.5,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-08-01,8,Monsoon,3653,304,211,3,0.5,16,2,58448,238,4.9,USA,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-09-01,9,Autumn,4162,304,211,3,0.65,20,2,83240,179,4.8,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-10-01,10,Autumn,4191,304,211,3,0.72,22,3,92202,236,4.4,India,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-11-01,11,Winter,4551,304,211,3,0.58,17,2,77367,40,4.5,Australia,0
415,21668,Kalyan Nagar,13.026486,77.565697,Entire home/apt,Apartment,2024-12-01,12,Winter,5135,304,211,3,0.5,16,3,82160,268,4.4,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,2327,267,206,3,0.65,20,5,46540,134,5.0,Singapore,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,1745,267,206,3,0.81,23,2,40135,113,4.4,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,1994,267,206,3,0.67,21,2,41874,37,4.3,Germany,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,2173,267,206,3,0.5,15,2,32595,62,4.2,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,2134,267,206,3,0.51,16,4,34144,301,3.9,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,2100,267,206,3,0.38,11,3,23100,132,4.0,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,2029,267,206,3,0.38,12,2,24348,115,3.6,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,1915,267,206,3,0.51,16,2,30640,209,4.4,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,1928,267,206,3,0.59,18,3,34704,346,4.2,France,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,2285,267,206,3,0.34,11,3,25135,87,4.7,India,1
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,2118,267,206,3,0.44,13,2,27534,215,4.1,India,0
416,84700,Yeshwanthpur,12.94469,77.554604,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,2690,267,206,3,0.41,13,3,34970,111,4.3,Netherlands,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-01-01,1,Winter,5346,305,133,1,0.83,26,5,138996,292,4.3,India,1
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-02-01,2,Winter,4484,305,133,1,0.61,18,2,80712,245,4.8,UK,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-03-01,3,Spring,5412,305,133,1,0.32,10,2,54120,154,4.8,UAE,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-04-01,4,Spring,5168,305,133,1,0.55,16,3,82688,98,4.8,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-05-01,5,Spring,4750,305,133,1,0.36,11,3,52250,211,5.0,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-06-01,6,Summer,4253,305,133,1,0.4,12,2,51036,299,4.4,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-07-01,7,Monsoon,4491,305,133,1,0.53,16,3,71856,19,4.5,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-08-01,8,Monsoon,4393,305,133,1,0.53,16,1,70288,142,4.0,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-09-01,9,Autumn,4481,305,133,1,0.78,23,4,103063,195,4.5,UAE,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-10-01,10,Autumn,4950,305,133,1,0.68,21,2,103950,312,4.2,India,1
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-11-01,11,Winter,4574,305,133,1,0.44,13,1,59462,182,4.2,India,0
417,79884,Brigade Road,12.933055,77.730127,Entire home/apt,Independent House,2024-12-01,12,Winter,6600,305,133,1,0.72,22,3,145200,104,4.8,USA,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-01-01,1,Winter,3659,535,252,5,0.83,26,5,95134,284,5.0,UAE,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-02-01,2,Winter,2457,535,252,5,0.38,11,1,27027,293,4.1,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-03-01,3,Spring,2839,535,252,5,0.59,18,4,51102,133,4.3,USA,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-04-01,4,Spring,3441,535,252,5,0.83,25,3,86025,96,4.5,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-05-01,5,Spring,3143,535,252,5,0.77,24,2,75432,198,4.3,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-06-01,6,Summer,2351,535,252,5,0.51,15,1,35265,277,4.2,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-07-01,7,Monsoon,2517,535,252,5,0.56,17,1,42789,104,4.5,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-08-01,8,Monsoon,2580,535,252,5,0.36,11,2,28380,208,4.7,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-09-01,9,Autumn,2665,535,252,5,0.57,17,3,45305,69,4.9,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-10-01,10,Autumn,2508,535,252,5,0.5,16,2,40128,158,4.5,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-11-01,11,Winter,2650,535,252,5,0.68,20,2,53000,335,4.2,India,0
418,61574,Rajajinagar,12.911506,77.628472,Entire home/apt,Studio,2024-12-01,12,Winter,3329,535,252,5,0.44,14,2,46606,339,4.9,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-01-01,1,Winter,4031,369,240,2,0.52,16,3,64496,143,4.9,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-02-01,2,Winter,3243,369,240,2,0.68,20,1,64860,334,4.5,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-03-01,3,Spring,3327,369,240,2,0.34,11,3,36597,249,4.2,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-04-01,4,Spring,3079,369,240,2,0.86,26,2,80054,238,4.2,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-05-01,5,Spring,2744,369,240,2,0.37,11,5,30184,154,4.7,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-06-01,6,Summer,2937,369,240,2,0.69,21,2,61677,79,4.8,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-07-01,7,Monsoon,2342,369,240,2,0.41,13,3,30446,187,5.0,Canada,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-08-01,8,Monsoon,2578,369,240,2,0.71,22,2,56716,286,4.4,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-09-01,9,Autumn,2716,369,240,2,0.48,14,2,38024,200,4.1,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-10-01,10,Autumn,2796,369,240,2,0.56,17,2,47532,172,4.7,USA,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-11-01,11,Winter,2591,369,240,2,0.53,16,3,41456,101,4.3,India,0
419,76117,Malleshwaram,13.012572,77.612082,Entire home/apt,Studio,2024-12-01,12,Winter,3507,369,240,2,0.55,17,3,59619,78,4.3,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-01-01,1,Winter,6683,478,184,1,0.53,16,2,106928,112,4.1,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-02-01,2,Winter,5174,478,184,1,0.58,17,2,87958,62,4.3,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-03-01,3,Spring,5438,478,184,1,0.59,18,2,97884,233,4.3,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-04-01,4,Spring,5810,478,184,1,0.7,21,4,122010,224,4.9,Australia,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-05-01,5,Spring,4907,478,184,1,0.66,20,2,98140,244,4.2,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-06-01,6,Summer,4914,478,184,1,0.54,16,2,78624,161,4.9,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-07-01,7,Monsoon,4568,478,184,1,0.83,26,3,118768,88,4.7,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-08-01,8,Monsoon,4564,478,184,1,0.77,24,2,109536,28,4.7,India,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-09-01,9,Autumn,4972,478,184,1,0.88,26,4,129272,118,4.6,USA,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-10-01,10,Autumn,5161,478,184,1,0.47,15,3,77415,132,5.0,Germany,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-11-01,11,Winter,5261,478,184,1,0.69,21,1,110481,138,4.3,USA,0
420,27864,Indiranagar,12.753777,77.570382,Shared room,Independent House,2024-12-01,12,Winter,6613,478,184,1,0.74,23,5,152099,67,4.2,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-01-01,1,Winter,1934,387,126,5,0.59,18,3,34812,83,4.3,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-02-01,2,Winter,2042,387,126,5,0.51,15,1,30630,191,4.9,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-03-01,3,Spring,1876,387,126,5,0.72,22,4,41272,211,5.0,UAE,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-04-01,4,Spring,1765,387,126,5,0.62,19,2,33535,279,5.0,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-05-01,5,Spring,1812,387,126,5,0.58,18,3,32616,52,4.8,France,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-06-01,6,Summer,1807,387,126,5,0.32,10,2,18070,325,5.0,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-07-01,7,Monsoon,1219,387,126,5,0.51,16,2,19504,133,5.0,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-08-01,8,Monsoon,1548,387,126,5,0.47,15,3,23220,307,4.9,UAE,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-09-01,9,Autumn,1629,387,126,5,0.39,12,2,19548,135,4.6,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-10-01,10,Autumn,1763,387,126,5,0.38,12,2,21156,277,4.8,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-11-01,11,Winter,1891,387,126,5,0.52,16,2,30256,346,4.4,India,0
421,70090,MG Road,13.078619,77.689866,Private room,Apartment,2024-12-01,12,Winter,2342,387,126,5,0.75,23,2,53866,258,4.4,Singapore,1
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-01-01,1,Winter,5531,384,277,5,0.56,17,3,94027,144,4.1,USA,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-02-01,2,Winter,4193,384,277,5,0.61,18,3,75474,75,5.0,Canada,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-03-01,3,Spring,4617,384,277,5,0.68,21,2,96957,321,4.4,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-04-01,4,Spring,4735,384,277,5,0.78,23,3,108905,39,4.8,Germany,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-05-01,5,Spring,4037,384,277,5,0.47,15,1,60555,43,5.0,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-06-01,6,Summer,4313,384,277,5,0.38,11,1,47443,271,4.2,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-07-01,7,Monsoon,3996,384,277,5,0.71,22,3,87912,120,4.5,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-08-01,8,Monsoon,4351,384,277,5,0.68,21,5,91371,283,4.4,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-09-01,9,Autumn,4122,384,277,5,0.41,12,4,49464,314,4.6,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-10-01,10,Autumn,4188,384,277,5,0.81,25,4,104700,37,5.0,India,1
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-11-01,11,Winter,4411,384,277,5,0.38,11,4,48521,149,4.2,India,0
422,30388,Yeshwanthpur,12.939519,77.690799,Entire home/apt,Villa,2024-12-01,12,Winter,5607,384,277,5,0.47,15,3,84105,115,4.9,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-01-01,1,Winter,4946,307,136,5,0.51,16,2,79136,89,4.6,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-02-01,2,Winter,4275,307,136,5,0.4,12,2,51300,130,4.4,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-03-01,3,Spring,4483,307,136,5,0.63,20,3,89660,93,4.1,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-04-01,4,Spring,4212,307,136,5,0.63,19,2,80028,148,3.9,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-05-01,5,Spring,4325,307,136,5,0.51,16,2,69200,90,3.9,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-06-01,6,Summer,3973,307,136,5,0.59,18,2,71514,133,4.3,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-07-01,7,Monsoon,3666,307,136,5,0.64,20,3,73320,98,4.4,UAE,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-08-01,8,Monsoon,3475,307,136,5,0.48,15,3,52125,0,5.0,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-09-01,9,Autumn,4406,307,136,5,0.23,7,4,30842,103,4.9,Netherlands,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-10-01,10,Autumn,4119,307,136,5,0.67,21,2,86499,226,4.3,Singapore,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-11-01,11,Winter,3716,307,136,5,0.62,19,2,70604,265,4.1,India,0
423,87038,Richmond Town,12.9469,77.658333,Entire home/apt,Villa,2024-12-01,12,Winter,4809,307,136,5,0.33,10,3,48090,169,4.7,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-01-01,1,Winter,4716,417,258,1,0.54,17,3,80172,160,4.5,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-02-01,2,Winter,3565,417,258,1,0.57,17,2,60605,319,4.1,USA,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-03-01,3,Spring,4111,417,258,1,0.76,24,2,98664,218,4.2,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-04-01,4,Spring,4289,417,258,1,0.62,19,2,81491,306,4.6,USA,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-05-01,5,Spring,3328,417,258,1,0.33,10,2,33280,137,4.6,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-06-01,6,Summer,3824,417,258,1,0.5,15,4,57360,242,5.0,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-07-01,7,Monsoon,3446,417,258,1,0.46,14,2,48244,183,4.5,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-08-01,8,Monsoon,3795,417,258,1,0.41,13,1,49335,41,4.7,Singapore,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-09-01,9,Autumn,3603,417,258,1,0.71,21,2,75663,42,5.0,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-10-01,10,Autumn,3590,417,258,1,0.77,24,3,86160,14,5.0,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-11-01,11,Winter,3680,417,258,1,0.72,22,4,80960,77,4.3,India,0
424,31785,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-12-01,12,Winter,4586,417,258,1,0.57,18,2,82548,165,4.8,UAE,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-01-01,1,Winter,6487,283,285,2,0.74,23,2,149201,237,4.8,India,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-02-01,2,Winter,4842,283,285,2,0.42,12,3,58104,88,4.2,France,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-03-01,3,Spring,5628,283,285,2,0.33,10,3,56280,340,4.8,UK,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-04-01,4,Spring,5223,283,285,2,0.64,19,2,99237,220,4.5,India,0
